State,District,Block,Village,Observation_Well,Latitude,Longitude,Date,Month,Season,Rainfall_mm,Temperature_C,Humidity_pct,Solar_Radiation,Wind_Speed,Previous_Groundwater_Level,Groundwater_Level,Rainfall_Lag1,Level_Change,Is_Monsoon
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2020-09-01,9,Monsoon,38.73,32.22,95.0,17.99,1.77,14.62,15.09,31.21,0.47000000000000064,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2020-10-01,10,Post-Monsoon,64.09,27.03,71.29,17.33,3.49,15.09,15.89,38.73,0.8000000000000007,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2020-11-01,11,Post-Monsoon,67.6,29.08,80.24,18.52,2.62,15.89,16.76,64.09,0.870000000000001,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2020-12-01,12,Winter,44.23,22.88,55.18,18.98,3.59,16.76,17.2,67.6,0.4399999999999977,0
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2021-01-01,1,Winter,5.62,24.9,52.79,23.61,2.24,17.2,17.15,44.23,-0.05000000000000071,0
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2021-02-01,2,Winter,2.85,32.98,71.2,19.02,4.48,17.15,17.13,5.62,-0.019999999999999574,0
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2021-03-01,3,Summer,9.5,28.26,63.62,15.91,1.68,17.13,17.12,2.85,-0.00999999999999801,0
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2021-04-01,4,Summer,7.65,33.46,66.86,21.76,3.77,17.12,17.08,9.5,-0.0400000000000027,0
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2021-05-01,5,Summer,6.41,35.81,50.87,15.82,5.81,17.08,16.94,7.65,-0.13999999999999702,0
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2021-06-01,6,Monsoon,29.97,34.9,67.44,20.44,3.54,16.94,17.34,6.41,0.3999999999999986,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2021-07-01,7,Monsoon,26.5,31.3,63.93,16.22,2.66,17.34,17.55,29.97,0.21000000000000085,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2021-08-01,8,Monsoon,24.32,27.62,65.36,22.0,2.39,17.55,17.73,26.5,0.17999999999999972,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2021-09-01,9,Monsoon,27.81,27.6,74.77,22.56,5.65,17.73,18.02,24.32,0.28999999999999915,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2021-10-01,10,Post-Monsoon,60.04,28.23,53.72,16.93,5.98,18.02,18.87,27.81,0.8500000000000014,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2021-11-01,11,Post-Monsoon,42.57,28.25,44.96,22.93,5.59,18.87,19.39,60.04,0.5199999999999996,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2021-12-01,12,Winter,47.78,23.9,86.18,19.9,2.84,19.39,19.93,42.57,0.5399999999999991,0
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2022-01-01,1,Winter,6.09,24.76,43.96,23.48,5.32,19.93,19.94,47.78,0.010000000000001563,0
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2022-02-01,2,Winter,10.68,29.92,58.46,22.95,5.5,19.94,19.97,6.09,0.029999999999997584,0
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2022-03-01,3,Summer,2.22,28.61,90.86,16.58,2.2,19.97,19.79,10.68,-0.17999999999999972,0
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2022-04-01,4,Summer,11.84,36.68,73.07,15.72,2.86,19.79,19.91,2.22,0.120000000000001,0
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2022-05-01,5,Summer,11.14,33.82,45.44,19.54,4.76,19.91,19.86,11.84,-0.05000000000000071,0
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2022-06-01,6,Monsoon,27.3,33.08,71.62,15.37,6.0,19.86,20.05,11.14,0.19000000000000128,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2022-07-01,7,Monsoon,33.56,30.6,52.95,23.14,3.59,20.05,20.42,27.3,0.370000000000001,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2022-08-01,8,Monsoon,32.3,27.28,71.12,15.66,5.19,20.42,20.84,33.56,0.41999999999999815,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2022-09-01,9,Monsoon,33.65,28.47,46.71,17.56,5.1,20.84,21.24,32.3,0.3999999999999986,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2022-10-01,10,Post-Monsoon,56.99,29.86,55.42,20.64,6.18,21.24,21.89,33.65,0.6500000000000021,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2022-11-01,11,Post-Monsoon,46.45,27.19,72.29,14.51,3.98,21.89,22.42,56.99,0.5300000000000011,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2022-12-01,12,Winter,50.03,25.85,46.77,15.07,1.88,22.42,22.98,46.45,0.5599999999999987,0
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2023-01-01,1,Winter,6.95,25.44,46.3,22.19,5.5,22.98,22.89,50.03,-0.08999999999999986,0
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2023-02-01,2,Winter,4.72,30.54,60.2,17.61,1.96,22.89,22.73,6.95,-0.16000000000000014,0
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2023-03-01,3,Summer,3.37,32.7,49.17,19.42,5.86,22.73,22.58,4.72,-0.15000000000000213,0
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2023-04-01,4,Summer,10.07,37.61,62.29,20.92,5.75,22.58,22.63,3.37,0.05000000000000071,0
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2023-05-01,5,Summer,6.89,34.55,74.82,14.34,4.99,22.63,22.63,10.07,0.0,0
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2023-06-01,6,Monsoon,38.79,39.8,66.61,23.44,3.87,22.63,22.99,6.89,0.35999999999999943,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2023-07-01,7,Monsoon,37.51,28.91,48.14,15.21,1.88,22.99,23.36,38.79,0.370000000000001,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2023-08-01,8,Monsoon,29.44,31.35,71.01,14.65,3.08,23.36,23.64,37.51,0.28000000000000114,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2023-09-01,9,Monsoon,36.65,28.91,75.41,20.16,2.66,23.64,24.14,29.44,0.5,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2023-10-01,10,Post-Monsoon,66.1,27.13,68.4,22.75,4.14,24.14,24.89,36.65,0.75,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2023-11-01,11,Post-Monsoon,63.96,32.99,79.68,18.02,3.9,24.89,25.0,66.1,0.10999999999999943,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2023-12-01,12,Winter,66.21,26.92,56.8,21.68,3.59,25.0,25.0,63.96,0.0,0
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2024-01-01,1,Winter,9.38,23.19,61.4,16.87,2.98,25.0,25.0,66.21,0.0,0
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2024-02-01,2,Winter,2.42,27.11,55.34,23.88,3.64,25.0,24.91,9.38,-0.08999999999999986,0
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2024-03-01,3,Summer,8.8,28.31,63.01,22.79,6.22,24.91,24.9,2.42,-0.010000000000001563,0
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2024-04-01,4,Summer,8.13,34.17,55.09,23.91,2.66,24.9,24.78,8.8,-0.11999999999999744,0
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2024-05-01,5,Summer,8.5,37.25,46.16,15.77,2.6,24.78,24.82,8.13,0.03999999999999915,0
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2024-06-01,6,Monsoon,36.47,35.45,65.89,14.58,6.35,24.82,25.0,8.5,0.17999999999999972,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2024-07-01,7,Monsoon,38.84,32.97,60.52,21.58,4.98,25.0,25.0,36.47,0.0,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2024-08-01,8,Monsoon,37.05,28.35,50.92,16.24,4.18,25.0,25.0,38.84,0.0,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2024-09-01,9,Monsoon,33.28,27.55,60.65,15.3,5.94,25.0,25.0,37.05,0.0,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2024-10-01,10,Post-Monsoon,65.86,31.86,72.01,20.55,4.25,25.0,25.0,33.28,0.0,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2024-11-01,11,Post-Monsoon,52.25,29.24,75.61,18.96,1.91,25.0,25.0,65.86,0.0,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2024-12-01,12,Winter,60.5,22.38,53.59,22.51,3.98,25.0,25.0,52.25,0.0,0
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2025-01-01,1,Winter,7.92,26.12,80.89,19.66,2.84,25.0,24.89,60.5,-0.10999999999999943,0
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2025-02-01,2,Winter,9.97,30.95,51.42,22.51,5.84,24.89,24.85,7.92,-0.03999999999999915,0
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2025-03-01,3,Summer,10.37,31.18,77.1,21.53,2.29,24.85,24.78,9.97,-0.07000000000000028,0
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2025-04-01,4,Summer,10.72,33.2,83.38,22.26,2.14,24.78,24.82,10.37,0.03999999999999915,0
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2025-05-01,5,Summer,9.44,34.13,70.02,19.07,1.53,24.82,24.86,10.72,0.03999999999999915,0
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2025-06-01,6,Monsoon,33.87,39.87,69.8,20.32,2.8,24.86,25.0,9.44,0.14000000000000057,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2025-07-01,7,Monsoon,32.64,31.68,68.2,19.41,6.31,25.0,25.0,33.87,0.0,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2025-08-01,8,Monsoon,34.12,32.59,60.18,15.03,6.19,25.0,25.0,32.64,0.0,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2025-09-01,9,Monsoon,25.09,28.81,60.64,19.82,3.23,25.0,25.0,34.12,0.0,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2025-10-01,10,Post-Monsoon,41.37,32.23,67.1,23.73,6.34,25.0,25.0,25.09,0.0,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2025-11-01,11,Post-Monsoon,43.9,31.55,63.43,21.7,4.92,25.0,25.0,41.37,0.0,1
Tamil Nadu,Chennai,Chennai Block 1,Chennai Village 1-2,OW-1002,13.29314,80.05124,2025-12-01,12,Winter,48.21,26.99,40.58,18.26,3.76,25.0,25.0,43.9,0.0,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2018-01-01,1,Winter,4.21,22.41,78.46,16.73,6.25,8.12,8.1,27.32455439814815,-0.019999999999999574,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2018-02-01,2,Winter,6.32,32.66,80.73,18.2,4.69,8.1,8.07,4.21,-0.02999999999999936,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2018-03-01,3,Summer,4.74,32.9,75.77,16.3,2.57,8.07,8.08,6.32,0.009999999999999787,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2018-04-01,4,Summer,8.52,35.58,62.52,22.64,3.87,8.08,7.97,4.74,-0.11000000000000032,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2018-05-01,5,Summer,3.86,39.08,73.49,22.45,5.31,7.97,7.85,8.52,-0.1200000000000001,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2018-06-01,6,Monsoon,26.1,33.23,73.67,23.21,4.58,7.85,8.03,3.86,0.17999999999999972,1
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2018-07-01,7,Monsoon,31.7,27.7,69.5,18.3,2.5,8.03,8.36,26.1,0.33000000000000007,1
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2018-08-01,8,Monsoon,25.03,30.49,55.91,16.69,5.49,8.36,8.62,31.7,0.2599999999999998,1
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2018-09-01,9,Monsoon,31.28,27.07,62.92,18.8,4.5,8.62,8.98,25.03,0.3600000000000012,1
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2018-10-01,10,Post-Monsoon,60.85,32.16,56.74,21.8,1.7,8.98,9.75,31.28,0.7699999999999996,1
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2018-11-01,11,Post-Monsoon,43.15,28.45,93.82,21.02,4.3,9.75,10.35,60.85,0.5999999999999996,1
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2018-12-01,12,Winter,49.79,24.59,64.73,14.88,3.25,10.35,11.04,43.15,0.6899999999999995,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2019-01-01,1,Winter,2.79,23.98,67.34,20.89,5.5,11.04,10.99,49.79,-0.049999999999998934,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2019-02-01,2,Winter,3.67,27.63,52.25,20.36,5.03,10.99,10.99,2.79,0.0,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2019-03-01,3,Summer,11.36,27.31,86.74,22.71,5.07,10.99,10.95,3.67,-0.040000000000000924,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2019-04-01,4,Summer,5.39,38.7,69.3,14.8,5.97,10.95,10.87,11.36,-0.08000000000000007,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2019-05-01,5,Summer,10.17,36.17,69.82,21.32,1.91,10.87,10.96,5.39,0.09000000000000163,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2019-06-01,6,Monsoon,27.95,34.12,91.19,22.72,2.6,10.96,11.13,10.17,0.16999999999999993,1
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2019-07-01,7,Monsoon,29.39,28.09,72.42,18.98,4.28,11.13,11.38,27.95,0.25,1
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2019-08-01,8,Monsoon,27.66,32.98,78.55,23.75,4.75,11.38,11.7,29.39,0.3199999999999985,1
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2019-09-01,9,Monsoon,34.88,27.43,78.09,21.27,5.21,11.7,12.09,27.66,0.39000000000000057,1
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2019-10-01,10,Post-Monsoon,50.38,29.23,63.67,23.88,1.7,12.09,12.62,34.88,0.5299999999999994,1
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2019-11-01,11,Post-Monsoon,57.36,29.63,63.74,22.73,6.0,12.62,13.35,50.38,0.7300000000000004,1
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2019-12-01,12,Winter,48.3,24.96,86.37,23.12,2.55,13.35,13.9,57.36,0.5500000000000007,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2020-01-01,1,Winter,8.32,25.67,69.82,23.09,2.4,13.9,13.93,48.3,0.02999999999999936,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2020-02-01,2,Winter,11.71,28.09,56.77,22.54,3.96,13.93,14.0,8.32,0.07000000000000028,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2020-03-01,3,Summer,10.71,29.67,38.19,19.93,2.32,14.0,14.04,11.71,0.03999999999999915,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2020-04-01,4,Summer,11.69,34.81,67.82,20.57,3.13,14.04,14.01,10.71,-0.02999999999999936,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2020-05-01,5,Summer,3.31,39.79,46.33,14.73,2.35,14.01,13.9,11.69,-0.10999999999999943,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2020-06-01,6,Monsoon,29.39,38.8,61.73,18.31,2.74,13.9,14.17,3.31,0.2699999999999996,1
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2020-07-01,7,Monsoon,35.31,28.0,75.16,18.75,5.72,14.17,14.49,29.39,0.3200000000000003,1
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2020-08-01,8,Monsoon,33.37,32.21,79.67,16.06,2.06,14.49,14.89,35.31,0.40000000000000036,1
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2020-09-01,9,Monsoon,24.91,30.19,63.43,23.34,3.08,14.89,15.11,33.37,0.21999999999999886,1
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2020-10-01,10,Post-Monsoon,41.25,27.89,52.58,23.87,6.33,15.11,15.68,24.91,0.5700000000000003,1
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2020-11-01,11,Post-Monsoon,68.55,30.83,63.4,19.16,3.94,15.68,16.52,41.25,0.8399999999999999,1
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2020-12-01,12,Winter,44.19,22.15,78.03,17.08,5.02,16.52,17.09,68.55,0.5700000000000003,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2021-01-01,1,Winter,8.73,26.85,68.32,18.44,5.84,17.09,17.14,44.19,0.05000000000000071,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2021-02-01,2,Winter,8.93,32.03,57.19,23.45,4.92,17.14,17.12,8.73,-0.019999999999999574,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2021-03-01,3,Summer,8.18,32.21,59.61,23.31,4.95,17.12,17.06,8.93,-0.060000000000002274,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2021-04-01,4,Summer,4.16,37.61,65.81,17.94,4.76,17.06,17.05,8.18,-0.00999999999999801,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2021-05-01,5,Summer,8.58,40.0,77.06,21.82,4.34,17.05,16.98,4.16,-0.07000000000000028,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2021-06-01,6,Monsoon,38.06,35.83,61.97,17.27,4.84,16.98,17.34,8.58,0.35999999999999943,1
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2021-07-01,7,Monsoon,36.2,31.79,80.48,15.2,4.22,17.34,17.83,38.06,0.48999999999999844,1
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2021-08-01,8,Monsoon,29.19,29.2,61.86,17.96,4.98,17.83,18.14,36.2,0.3100000000000023,1
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2021-09-01,9,Monsoon,31.18,28.43,49.48,14.73,4.52,18.14,18.43,29.19,0.28999999999999915,1
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2021-10-01,10,Post-Monsoon,58.58,29.78,57.79,17.8,5.82,18.43,19.15,31.18,0.7199999999999989,1
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2021-11-01,11,Post-Monsoon,54.38,27.15,51.12,17.99,4.4,19.15,19.81,58.58,0.6600000000000001,1
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2021-12-01,12,Winter,58.24,25.82,46.61,22.13,5.09,19.81,20.44,54.38,0.6300000000000026,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2022-01-01,1,Winter,2.18,22.98,61.97,23.27,1.8,20.44,20.24,58.24,-0.20000000000000284,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2022-02-01,2,Winter,5.52,27.61,69.71,18.86,2.78,20.24,20.22,2.18,-0.019999999999999574,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2022-03-01,3,Summer,5.07,31.82,42.05,20.1,5.08,20.22,20.19,5.52,-0.029999999999997584,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2022-04-01,4,Summer,6.14,33.85,69.76,15.81,4.91,20.19,20.19,5.07,0.0,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2022-05-01,5,Summer,7.25,37.96,66.93,16.57,6.31,20.19,20.15,6.14,-0.0400000000000027,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2022-06-01,6,Monsoon,36.9,36.85,53.75,14.43,4.67,20.15,20.47,7.25,0.3200000000000003,1
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2022-07-01,7,Monsoon,33.63,31.92,61.59,16.12,4.55,20.47,20.84,36.9,0.370000000000001,1
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2022-08-01,8,Monsoon,37.44,32.4,69.81,17.53,2.68,20.84,21.2,33.63,0.35999999999999943,1
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2022-09-01,9,Monsoon,28.4,31.94,86.83,14.96,4.62,21.2,21.48,37.44,0.28000000000000114,1
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2022-10-01,10,Post-Monsoon,57.6,28.01,55.06,21.37,5.81,21.48,22.25,28.4,0.7699999999999996,1
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2022-11-01,11,Post-Monsoon,42.87,27.14,79.7,19.47,2.66,22.25,22.77,57.6,0.5199999999999996,1
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2022-12-01,12,Winter,57.83,24.48,84.48,23.88,2.18,22.77,23.45,42.87,0.6799999999999997,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2023-01-01,1,Winter,6.04,24.14,76.72,23.91,2.14,23.45,23.47,57.83,0.019999999999999574,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2023-02-01,2,Winter,9.24,30.47,78.25,16.74,1.9,23.47,23.54,6.04,0.07000000000000028,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2023-03-01,3,Summer,10.94,28.15,51.79,17.55,1.85,23.54,23.55,9.24,0.010000000000001563,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2023-04-01,4,Summer,2.68,38.6,56.46,16.34,4.2,23.55,23.36,10.94,-0.19000000000000128,0
Tamil Nadu,Chennai,Chennai Block 2,Chennai Village 2-1,OW-1003,13.2301,80.36754,2023-05-01,5,Summer,8.51,36.73,50.93,20.69,6.47,23.36,23.31,2.68,-0.05000000000000071,0
